language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.625,0.5773502691896257,0.5261597794341888,0.48415247130346006,0.5531656299818186
French,preamble5,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.05511811023622046,0.029520036803917973,0.019822337695424675,0.012883901047905546,0.02933609644586716
French,preamble3,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.05670103092783505,0.024239955652380612,0.015146127080018007,0.0063267731298549765,0.02560347169752216
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.5384615384615384,0.21182963643408087,0.07611875032070826,0.04494125428082658,0.21783779487428856
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.1509433962264151,0.07619393177594594,0.04995388800074796,0.021843646882190253,0.07473371572132481
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.16176470588235295,0.1389790946943892,0.12322166410262599,0.10780545324620729,0.13294272948139385
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.11000000000000001,0.07453559924999299,0.04988791653427766,0.03288061410280198,0.06682603247176816
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.4547743189500984,0.2753795255607423,0.19436030141835586,0.09250205543221647,0.25425405034035325
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.03827751196172249,0.019184707441917043,0.00592216093683873,0.003048022713141736,0.016608100763405
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.686038455689853,0.5244563582408093,0.34427283694649446,0.13254231265254648,0.42182749088242577
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.03883495145631068,0.013763676383574244,0.0047795475167918,0.0026006725579251024,0.014994711978650457
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.5,0.316227766016838,0.19578424841096842,0.08609583710384033,0.2745269628829117
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.04678362573099414,0.016589086726447978,0.005752812543678948,0.003137705956894791,0.018065807739503965
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.8,0.7302967433402215,0.6731947192795489,0.6084121675336108,0.7029759075383454
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.7391304347826086,0.6349504353380414,0.5388844020088385,0.4426623526629488,0.5889069061981094
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.09629629629629628,0.05994285098483521,0.03906389443716179,0.025294133320950037,0.055149293759810834
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.0547945205479452,0.0061473022144534475,0.003149721755465404,0.0020697488494854453,0.016540323341837377
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.40625,0.34342910241721913,0.29039717093915673,0.2388314661261249,0.31972693487062515
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.029962546816479405,0.010613253669135181,0.003693081577175309,0.00200314239260805,0.011568006113849486
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6190476190476191,0.5277986629117476,0.448363543542652,0.37392149096896676,0.49228282911774635
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6956521739130435,0.5897678246195885,0.4911334294180707,0.39022736644855677,0.5416951985998149
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.6191984998215584,0.5747344510849006,0.5532311315418994,0.5301288270677014,0.569323227379015
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.06282722513089005,0.031496171479342666,0.018097464374191737,0.007268988299252608,0.029922462320919267
French,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.56,0.458257569495584,0.40350092493459844,0.3471636178393148,0.4422305280673743
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.1504424778761062,0.10995056928671547,0.07778816961171062,0.025086196687081886,0.09081685336540354
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.46875,0.407836542209364,0.3576766023585308,0.30950920105373303,0.385943086405407
French,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5833333333333334,0.4777665429529547,0.42088674893315176,0.3626305461419687,0.46115429284035214
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.75,0.6282808624375432,0.5387954941327553,0.435949382480739,0.5882564347627595
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.14285714285714285,0.11720180773462381,0.10003286648481076,0.07778526110972649,0.10946926954657597
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.5294117647058824,0.4812667109398109,0.4560940851408683,0.42649937722961534,0.4733179845040442
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.7272727272727273,0.670981706320262,0.5904582270495491,0.5226904654305022,0.6278507815182601
French,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.10062893081761005,0.08742255776629258,0.07793358572130038,0.0640699126097303,0.08251374672873332
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.043824701195219126,0.02648009099537812,0.01473604936598962,0.005804929900156999,0.022711442864185968
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.3793103448275862,0.2850978571952793,0.21154169553726238,0.13651897290525358,0.25311721761634537
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5217391304347826,0.40744067683325375,0.2909109982776321,0.18556675930109115,0.35141439121168994
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.18032786885245902,0.12258597964029809,0.1029602438910279,0.08520119993884606,0.12276882308065777
French,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.06324110671936757,0.05487696486095816,0.04909137032376516,0.040122690626813,0.05183303313272597
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6666666666666666,0.4815434123430768,0.31988208914077076,0.11077392465195486,0.39471652320061723
French,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.04424778761061946,0.03618157186090759,0.03254644307087048,0.027293657029094184,0.03506736489287293
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.7191070868408715,0.5541092244695122,0.4551975994017201,0.3749055485758685,0.5258298648219931
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5333333333333333,0.3380617018914066,0.2096698749823582,0.0925159978069645,0.29339522700351567
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5842745080582082,0.33297820350540186,0.18006592295906812,0.07383788876017713,0.29278913082071384
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5714285714285714,0.41931393468876726,0.24816819594503417,0.10743014571163138,0.33658521194350105
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.625,0.5,0.3806693978654565,0.14247788801610148,0.4120368214703895
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.11111111111111109,0.07529232524210427,0.05039189548519488,0.018679795262473993,0.06386878177522107
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.3762534511638337,0.22485444459590756,0.0639360218203186,0.033599607919137256,0.17466088137479927
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.2608695652173913,0.1539981007018036,0.04982275898725426,0.027412292653919493,0.12302567939009215
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.07643312101910828,0.049495247447034894,0.032729724376805915,0.011969503720640826,0.04265689914089747
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.06091370558375635,0.03525814584813117,0.01929655707741208,0.007571303398311769,0.030759927976902843
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.48148148148148145,0.33333333333333337,0.21043582048779394,0.07801157731069054,0.27581555315332484
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.025185185185185192,0.019330479455563848,0.015576327669720115,0.011043159756543474,0.017783788016753156
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.02513966480446928,0.020540799504177358,0.016729747645735624,0.013050547973235732,0.0188651899819045
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.625,0.2988071523335984,0.11667240223363196,0.07386099955930606,0.2785851385316341
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.625,0.2988071523335984,0.11667240223363196,0.07386099955930606,0.2785851385316341
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.5555555555555556,0.372677996249965,0.12829151181128146,0.07583235673413397,0.283089355087734
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.5555555555555556,0.26352313834736496,0.10206057820194947,0.06376715693797415,0.24622660726071105
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.3561388764008908,0.1657736252993399,0.06307570742360678,0.03825655967767164,0.15581119220037729
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.15702479338842976,0.1143914308374356,0.07803492275150148,0.02470896201806316,0.0935400272488575
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.05309734513274337,0.03762883473534388,0.024188100279586833,0.008677201114524719,0.030897870315549702
French,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.875,0.8660254037844386,0.8563285146644029,0.8408964152537145,0.859562583425639
French,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.6666666666666666,0.6454972243679028,0.6227700724866008,0.5873949094699213,0.6305822182477729
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.29411764705882354,0.19174124721184263,0.06434016142474894,0.036374995670960676,0.14664351284159396
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.4117647058823529,0.27785946511310566,0.0821891546260356,0.043788268658607944,0.20390039857002554
French,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.8888888888888888,0.8819171036881969,0.8747619509674373,0.8633400213704505,0.8772269912287434
French,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.7777777777777778,0.5400617248673217,0.350372724490772,0.1623339577375495,0.45763654621835526
French,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.6,0.5773502691896258,0.5536178537956703,0.5169731539571706,0.5619853192356167
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.0497737556561086,0.03684380630918059,0.0240322207401567,0.008683895568973655,0.02983341956860489
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.4953587998572467,0.37833653275138546,0.2948799604333175,0.15228621982435664,0.33021537821657654
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.08888888888888888,0.06299407883487121,0.04278356932865001,0.023795805105026005,0.054615585539359024
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.08333333333333333,0.05314940034527337,0.03774832501200329,0.017097140167490404,0.04783204971452509
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.6666666666666666,0.408248290463863,0.13624724651304662,0.07936880926086218,0.3226327532261096
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.7430381997858699,0.5675047991270782,0.38535898603131136,0.18651176671349295,0.47060343791443815
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.6,0.25819888974716104,0.09635409769034631,0.05873949094699214,0.25332311959612486
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.375,0.23145502494313785,0.098573017775554,0.06500593260343691,0.1925084938305322
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.2,0.14907119849998599,0.06705330284284157,0.0446323613785333,0.11518921568034021
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.625,0.2988071523335984,0.11667240223363196,0.07386099955930606,0.2785851385316341
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.05555555555555554,0.018077538151554672,0.013254163846385744,0.010802314890908065,0.024422393111101004
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.375,0.23145502494313785,0.098573017775554,0.06500593260343691,0.1925084938305322
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.7430381997858699,0.5675047991270782,0.38535898603131136,0.18651176671349295,0.47060343791443815
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.2,0.14907119849998599,0.06705330284284157,0.0446323613785333,0.11518921568034021
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.7054014374088451,0.6911494341909904,0.6734070949822775,0.6431870218238024,0.6782862471014788
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.7142857142857143,0.3450327796711771,0.13624724651304665,0.08783602619713961,0.3208504416667694
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.15,0.12403473458920843,0.10910886033021695,0.09001463882570905,0.1182895584362836
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.3,0.05773502691896258,0.03585339536577223,0.02777619034011792,0.10534115315621317
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.7054014374088451,0.6911494341909904,0.6734070949822775,0.6431870218238024,0.6782862471014788
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.15384615384615385,0.12725695259515554,0.11195235859948986,0.09241713818460442,0.12136815080635094
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.041666666666666664,0.024225079155575455,0.009879448051627389,0.005903992807031137,0.020418796670225163
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.4,0.06666666666666667,0.039423944368881844,0.02984745896009824,0.1339845174989117
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.7054014374088451,0.6911494341909904,0.6734070949822775,0.6431870218238024,0.6782862471014788
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.7980538111748767,0.7929215790909236,0.7885241403968746,0.7807675336587018,0.7900667660803441
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.8645582954394498,0.8619966356000875,0.8598373374036872,0.8559471626823624,0.8605848577813967
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.8645582954394498,0.8619966356000875,0.8598373374036872,0.8559471626823624,0.8605848577813967
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.12500000000000003,0.05661385170722981,0.021164128858789988,0.012287542170364497,0.053766380684096074
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.5362560368285115,0.2997762379232956,0.12828388144020333,0.09057365499736145,0.26372245279734297
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.8645582954394498,0.8619966356000875,0.8598373374036872,0.8559471626823624,0.8605848577813967
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.03921568627450981,0.0280056016805602,0.012229731789415797,0.007599116882217506,0.021762534156675832
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.9333333333333333,0.8944271909999159,0.8791803553924225,0.8666415730847504,0.8933956132026055
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.05865102639296189,0.03940212137976155,0.02486148424108081,0.007984744360459933,0.03272484409356605
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.9333333333333333,0.8944271909999159,0.8791803553924225,0.8666415730847504,0.8933956132026055
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.4423258684646914,0.3801722136590415,0.33573064840973227,0.4145571826333663
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.16666666666666669,0.12309149097933275,0.054897238831218345,0.03602080288207364,0.09516904983982286
French,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.4152547563801129,0.30796116960254716,0.25502118616645514,0.197674377662711,0.29397787245295653
French,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.3333333333333333,0.26919095102908275,0.21791665849686273,0.1472821272412462,0.24193076752513126
French,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.42105263157894735,0.3419927840283847,0.27787728832300745,0.22537412722674852,0.316574207789272
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.4423258684646914,0.3801722136590415,0.33573064840973227,0.4145571826333663
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.12037037037037035,0.10606397750571905,0.09694905506376189,0.08345848043221427,0.10171047084301639
French,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.4152547563801129,0.30796116960254716,0.25502118616645514,0.197674377662711,0.29397787245295653
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5294117647058824,0.4067446084099803,0.32470747744544015,0.2204887282071633,0.3703381446921165
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.42736665168106897,0.31453333915753573,0.25869131821036,0.1981705142980857,0.29969045583676257
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.04473684210526316,0.026612684332206024,0.012882087257963254,0.004721565880097249,0.022238294893882418
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.0909090909090909,0.03015113445777637,0.022461584318318094,0.018850319022747353,0.04059303217698318
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.8,0.7171371656006362,0.6546037953524969,0.6100034457014365,0.6954361016636424
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.46002220731466165,0.3923082565559,0.3523214784252851,0.30527785817943404,0.3774824501188202
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.378978599125082,0.17775671939720908,0.06809854834079701,0.04179252131328987,0.1666565970440945
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5366925752004387,0.47375722886602417,0.4387747704130522,0.3989486553351905,0.4620433074536764
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.4385290096535146,0.3673153683529942,0.30576902884505114,0.40290335171289
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.11340206185567012,0.0841880565518612,0.0686588186923553,0.050197821982229,0.0791116897705289
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.04726368159203981,0.034331405829581274,0.023635045779110315,0.015590500905263035,0.030205158526498608
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.6153846153846154,0.5063696835418333,0.41566083684640853,0.3438931217657843,0.4703270643846604
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.3461538461538461,0.26311740579210874,0.2085830560125121,0.13927409128834833,0.23928209981170384
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.3333333333333333,0.24382614716244752,0.1186840521952098,0.2989608831727476
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.05084745762711865,0.02960878761306918,0.012069767655829016,0.007239266950906245,0.02494131996173077
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.42857142857142855,0.25677629550654774,0.17954629261351382,0.08406863224415036,0.23724066223391013
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.3460456303167608,0.2811287990449823,0.1910321887598887,0.08930948185917743,0.2268790249952023
French,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.05847953216374268,0.04147271681611995,0.0323571783325322,0.02064726635077735,0.03823917341579304
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.5294117647058824,0.4067446084099803,0.32470747744544015,0.26220676436185975,0.38076765373079063
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.5,0.3333333333333333,0.24382614716244752,0.1186840521952098,0.2989608831727476
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.45454545454545453,0.21320071635561047,0.08167713343422024,0.05012578715739066,0.199887272873169
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.05737704918032786,0.030795794813370823,0.02071450330787511,0.009027420173890412,0.02947869186886605
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.46153846153846156,0.2773500981126146,0.1944191802499099,0.09144626892372869,0.25618850220617867
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.04310344827586208,0.02737928390966968,0.019494853473020324,0.00873404085141238,0.024677906627491118
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.4166666666666667,0.19462473604038075,0.0742797963075324,0.045293761707938834,0.18271624018062968
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,being a music manager is easy its like riding a bike,0.8461538461538461,0.7966275068156915,0.7413977502861777,0.7016035864257111,0.7714456724203567
