language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,uncle lincoln wants you to join the army basic round button keychain,0.2564102564102564,0.21733262131143555,0.18864963900843504,0.16319013503995053,0.20639566294251938
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.8235294117647058,0.7524469885568253,0.6735714637852908,0.5997820163128024,0.7123324701049062
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.4444444444444444,0.3615507630310936,0.2940912790516731,0.23909453161355018,0.3347952545351903
French,preamble1,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.6111111111111112,0.5362664443598958,0.47953634570245085,0.41180376356915777,0.5096794161856539
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,uncle lincoln wants you to join the army basic round button keychain,0.5882352941176471,0.5072996561958923,0.4722309116066277,0.4378826865860794,0.5014121371265616
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.05063291139240507,0.038753369440541106,0.030514878973872124,0.02162003044068333,0.035380297561875405
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,uncle lincoln wants you to join the army basic round button keychain,0.75,0.7071067811865475,0.6613898798842306,0.6026080978557137,0.680276189731623
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.05357142857142857,0.041007491386035606,0.032275503730359305,0.022883254246170142,0.037434419483498405
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.6842105263157895,0.5848976518656018,0.4977536896339003,0.41682189465797687,0.5459209406183171
French,preamble2,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.6111111111111112,0.5362664443598958,0.47953634570245085,0.41180376356915777,0.5096794161856539
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.6111111111111112,0.5362664443598958,0.47953634570245085,0.41180376356915777,0.5096794161856539
French,preamble4,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.14285714285714285,0.1173429297697715,0.10258241366012083,0.08398593398751007,0.11169210506863632
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.7058823529411765,0.6301260378126045,0.5448812933308369,0.4615425015629849,0.5856080464119007
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.04979253112033194,0.03528191148461629,0.02852284749305884,0.02045525205145516,0.033513135537365554
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,uncle lincoln wants you to join the army basic round button keychain,0.5789473684210527,0.4744957310981937,0.43356587535112767,0.39696685122270786,0.4709939565232705
Spanish,preamble6,Few-Shot,False,Few-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.04467353951890035,0.03040197572489736,0.02428279660860677,0.01726437330279351,0.0291556712887995
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.028795811518324606,0.019439593333050748,0.01313847162579488,0.004786250062165391,0.016540031634833908
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.4547743189500984,0.2753795255607423,0.19436030141835586,0.09250205543221647,0.25425405034035325
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.21052631578947367,0.0238535121664348,0.01217880605928284,0.008197539732074256,0.06368904343681639
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.5613041910189707,0.43305558510994563,0.34683546946404104,0.28187204239031843,0.4057668219958189
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.46002220731466165,0.19615412827794998,0.07257872063487462,0.04361566471268858,0.1930926802350437
French,preamble5,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.05327868852459015,0.020940576030334584,0.012740703854812047,0.00523644094275958,0.023049102338124086
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.14705882352941177,0.09369968652822305,0.05258933417603656,0.021269375860739192,0.07865430502360264
French,preamble3,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.05851063829787235,0.030637776382712513,0.022455896953470465,0.015283223061964958,0.031721883674005066
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,uncle lincoln wants you to join the army basic round button keychain,0.13978494623655913,0.1232640089210073,0.11258693244329965,0.10095879895917599,0.11914867164001051
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.047058823529411764,0.016686958293742775,0.005786512240706628,0.0031563281747004684,0.01817215555964041
French,preamble6,Few-Shot,False,Few-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.06,0.042532872300500166,0.034335121961749614,0.02731334016320451,0.041045333606363574
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.05660377358490567,0.0059854133654246135,0.003007705106054006,0.0019556494575284867,0.016888135378478195
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.07079646017699115,0.007950542444263022,0.004067291310526767,0.00268237482367139,0.021374167188863084
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.5625,0.3872983346207417,0.22381431679149066,0.09528070628428423,0.31722333942412917
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.625,0.5773502691896257,0.5261597794341888,0.48415247130346006,0.5531656299818186
Chinese,preamble6,Few-Shot,False,Few-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.08737864077669903,0.04139210893269464,0.012466356220490625,0.006417685546149352,0.036913697869008416
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.47368421052631576,0.39735970711951313,0.3068055388167067,0.2042819529610956,0.34553285235590775
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.024024024024024027,0.008506557361509452,0.0029654751772123173,0.0016043216122268427,0.009275094543743161
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.025787965616045842,0.008608330237124744,0.0029426442408478637,0.001576188179547394,0.009728782068391461
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.38416814526581844,0.34224418535645096,0.29073415547900466,0.20850333290253842,0.30641245475095313
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.40625,0.34342910241721913,0.29039717093915673,0.2388314661261249,0.31972693487062515
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.8,0.7302967433402215,0.6731947192795489,0.6084121675336108,0.7029759075383454
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6521739130434783,0.5710402407201607,0.5024436472206901,0.419793811546288,0.5363629031326542
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.4375,0.394007532267939,0.34962515161782903,0.3042164950089497,0.37133729472367943
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.8,0.7302967433402215,0.6731947192795489,0.6084121675336108,0.7029759075383454
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.14606741573033707,0.11523391851137053,0.09940118852655316,0.08542127567095884,0.11153094960980489
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6521739130434783,0.5444655064804708,0.4427901897555989,0.36076605997271954,0.5000489173130669
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.625,0.5400617248673217,0.44042320075255215,0.37239098949398236,0.4944689787784641
Spanish,preamble6,Few-Shot,False,Few-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.625,0.5212860351426869,0.44581336947084443,0.378786561257948,0.4927214914678698
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.6811183498037142,0.6027865776460589,0.5709080896848872,0.5429121887783135,0.5994313014782435
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.11333333333333331,0.0914707077720141,0.07536021576415582,0.0605707942250401,0.08518376277363583
French,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.56,0.458257569495584,0.40350092493459844,0.3471636178393148,0.4422305280673743
Hindi,preamble6,Few-Shot,False,Few-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.11111111111111109,0.09114479026995506,0.07977411557673811,0.06878954669347044,0.08770489091281868
French,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6956521739130435,0.6159924028072145,0.549145457847739,0.4699739598002697,0.5826909985920667
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.65,0.5548826333938605,0.4442146959803692,0.31671615012203974,0.49145336987406735
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"a poster for the film the interview, starring actors jay and patton",0.6191984998215584,0.5747344510849006,0.5532311315418994,0.5301288270677014,0.569323227379015
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.75,0.6282808624375432,0.5387954941327553,0.435949382480739,0.5882564347627595
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.47619047619047616,0.3450327796711771,0.18749908266158546,0.07681104116622756,0.27138334492236654
French,preamble6,Few-Shot,False,Few-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.625,0.5212860351426869,0.46589755453729714,0.4099093841051793,0.5055232434462908
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6818181818181818,0.5698028822981898,0.4636905847375489,0.3784157746763232,0.5234318558825609
French,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.10791366906474818,0.08389188269721677,0.07301628405339826,0.060299278078728265,0.08128027847352287
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.07106598984771575,0.042578256238113635,0.02747213878703869,0.017595124704336152,0.039677877394301064
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.12500000000000003,0.10067340828210364,0.08414999140093234,0.06245550386517266,0.09306972588705217
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6,0.46291004988627577,0.3243144912732185,0.12874330508144843,0.3789919615602357
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.05172413793103449,0.04229339185656763,0.035765511773444905,0.027824505674274053,0.03940188680883027
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.11827956989247315,0.08017629009973055,0.05364466908044433,0.01990487716596906,0.06800135155965428
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.3448275862068966,0.24814583349273261,0.2122444617728858,0.18012107375362468,0.24633473880653495
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5333333333333333,0.3380617018914066,0.2096698749823582,0.0925159978069645,0.29339522700351567
French,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.10191082802547774,0.08853979028379437,0.07892270655865842,0.06489400526511926,0.08356683253326244
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5294117647058824,0.31506301890630223,0.1909115432683808,0.08291705932865436,0.27957584655230494
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.08695652173913045,0.056334675679459364,0.03722066136686677,0.013635693443851026,0.0485368880573269
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.13333333333333336,0.07741129997161836,0.042163008912692077,0.016726369986598516,0.06740850305106058
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.048780487804878044,0.034563335937664794,0.022232463424596487,0.007967394108968094,0.028385920319026856
French,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.05947955390334572,0.0516068174528569,0.046188938645462654,0.03772278550008033,0.04874952387543641
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.423240862445307,0.25522384303227363,0.08393788079445266,0.047720917798355585,0.20253087601759723
Chinese,preamble6,Few-Shot,False,Few-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.09790209790209792,0.06947056755013031,0.04828322449498488,0.029264691485941914,0.06123014535828875
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.625,0.4361391879943235,0.29964228651219166,0.10542227284525635,0.3665509368379429
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,"a poster for the film the interview, starring actors jay and patton",0.04577464788732395,0.02543602739370839,0.013772548858364115,0.005345468626756484,0.022582173191538234
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.06818181818181818,0.04413674147523747,0.029209681589438104,0.010666177201940078,0.038048604612108454
Hindi,preamble6,Few-Shot,False,Few-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6818181818181818,0.5096471914376255,0.37682339482063515,0.22866722231574907,0.44923899759804786
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.04363636363636364,0.03338858504261563,0.023938174596285583,0.008192122413400687,0.027288811422166385
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.7191070868408715,0.488678402371065,0.33330543044947175,0.11772352396296748,0.414703610906094
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.75,0.46291004988627577,0.15575351255546135,0.09193227152249185,0.3651489584910573
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.5338249352778719,0.3884146930127961,0.28589870487136176,0.1864749012645226,0.34865330860663807
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.625,0.2988071523335984,0.11667240223363196,0.07386099955930606,0.2785851385316341
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.5,0.26726124191242434,0.1083896554122787,0.06985342056580097,0.236376079472626
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.29411764705882354,0.19174124721184263,0.06434016142474894,0.036374995670960676,0.14664351284159396
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
Spanish,preamble6,Few-Shot,False,Few-Shot,True,"theia sleeveless sequind dress, silver",0.625,0.2988071523335984,0.11667240223363196,0.07386099955930606,0.2785851385316341
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.2631578947368421,0.1709963920141923,0.05724311265414088,0.03219965714728962,0.13089926413811623
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6292187009857626,0.5183217182039824,0.4101406443060172,0.3223991481175862,0.47002005290333704
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.031553398058252434,0.023182014717123528,0.014391995111033964,0.005031602176788948,0.018539752515799715
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.027700831024930754,0.02400625396365479,0.021466140312555722,0.01711076917557932,0.022570998619180146
French,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.6666666666666666,0.6454972243679028,0.6227700724866008,0.5873949094699213,0.6305822182477729
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.375,0.23145502494313785,0.098573017775554,0.06500593260343691,0.1925084938305322
French,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.875,0.8660254037844386,0.8563285146644029,0.8408964152537145,0.859562583425639
French,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.8888888888888888,0.8819171036881969,0.8747619509674373,0.8633400213704505,0.8772269912287434
French,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.6666666666666666,0.5,0.3329951051503863,0.1561969968460128,0.4139646921657664
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.6666666666666666,0.5773502691896257,0.46026455517844755,0.3549481056010053,0.5148073991589364
French,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.5,0.408248290463863,0.27873428524501964,0.13134549472120793,0.3295820176075227
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.08823529411764706,0.07257946509373268,0.06384657414373367,0.052099118006280795,0.06919011284034855
French,preamble6,Few-Shot,False,Few-Shot,True,"theia sleeveless sequind dress, silver",0.625,0.42257712736425823,0.14665877004526578,0.08783602619713961,0.3205179809016659
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.4583333333333333,0.31565436977716665,0.24206406450695736,0.1896632646081197,0.3014287580563943
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.7054014374088451,0.6911494341909904,0.6734070949822775,0.6431870218238024,0.6782862471014788
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.75,0.5669467095138409,0.3806693978654565,0.18092176081223305,0.4696344670478826
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.47768754038252614,0.45317419124773295,0.4212841027806105,0.36409302398068727,0.4290597145978892
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.15,0.12403473458920843,0.10910886033021695,0.09001463882570905,0.1182895584362836
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.7142857142857143,0.3450327796711771,0.13624724651304665,0.08783602619713961,0.3208504416667694
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.5555555555555556,0.26352313834736496,0.10206057820194947,0.06376715693797415,0.24622660726071105
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.7054014374088451,0.6911494341909904,0.6734070949822775,0.6431870218238024,0.6782862471014788
Chinese,preamble6,Few-Shot,False,Few-Shot,True,"theia sleeveless sequind dress, silver",0.45454545454545453,0.21320071635561047,0.08167713343422024,0.05012578715739066,0.199887272873169
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.3571428571428572,0.23440361546924776,0.1690622446251985,0.08032276872815308,0.2102328714913641
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.1590909090909091,0.12165177489061986,0.10422116536474309,0.0847400567745194,0.11742597653019786
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.4166666666666667,0.27524094128159016,0.1996230113443496,0.09578464408619825,0.24682881584470118
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.40219202762138356,0.0820971038573123,0.05456853678701019,0.04739878501170794,0.14656411331935348
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.375,0.23145502494313785,0.098573017775554,0.06500593260343691,0.1925084938305322
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.10416666666666666,0.014887283354385336,0.00822901995601097,0.005720251726917803,0.0332508054259952
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.7054014374088451,0.6911494341909904,0.6734070949822775,0.6431870218238024,0.6782862471014788
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.0,0.0,0.0,0.0,0.0
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.375,0.23145502494313785,0.098573017775554,0.06500593260343691,0.1925084938305322
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.12000000000000001,0.0989743318610787,0.07613339421722977,0.030526992108938653,0.08140867954681179
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.2,0.14907119849998599,0.06705330284284157,0.0446323613785333,0.11518921568034021
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.6071428571428571,0.3967460238079361,0.23303277050201615,0.08342293231587197,0.3300861459421703
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.0909090909090909,0.03015113445777637,0.022461584318318094,0.018850319022747353,0.04059303217698318
Hindi,preamble6,Few-Shot,False,Few-Shot,True,"theia sleeveless sequind dress, silver",0.25,0.18898223650461357,0.08622792534209149,0.05873949094699214,0.1459874131984243
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.7980538111748767,0.7929215790909236,0.7885241403968746,0.7807675336587018,0.7900667660803441
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.8645582954394498,0.8619966356000875,0.8598373374036872,0.8559471626823624,0.8605848577813967
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.8645582954394498,0.8619966356000875,0.8598373374036872,0.8559471626823624,0.8605848577813967
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.8645582954394498,0.8619966356000875,0.8598373374036872,0.8559471626823624,0.8605848577813967
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,"theia sleeveless sequind dress, silver",0.03529411764705883,0.020498001542269696,0.00836438151713126,0.0049846282507060285,0.017285282239291454
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.9333333333333333,0.8944271909999159,0.8791803553924225,0.8666415730847504,0.8933956132026055
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"theia sleeveless sequind dress, silver",0.0,0.0,0.0,0.0,0.0
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.9333333333333333,0.8944271909999159,0.8791803553924225,0.8666415730847504,0.8933956132026055
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.8,0.7171371656006362,0.6840941262204715,0.6554913610595183,0.7141806632201565
Spanish,preamble6,Few-Shot,False,Few-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.7980538111748767,0.7929215790909236,0.7885241403968746,0.7807675336587018,0.7900667660803441
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.9333333333333333,0.8944271909999159,0.8791803553924225,0.8666415730847504,0.8933956132026055
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,chandelier ceiling light with crystal droplets and chrome metal frame,0.1346153846153846,0.1252331656568385,0.12170720984312937,0.1137568255546543,0.1238281464175017
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,yoga a way of life a begin's guide to yoga so much more than just a fitness routine,0.06574394463667821,0.0399742804664218,0.023196053678929258,0.007899249731147029,0.034203382128294074
French,preamble4,Zero-Shot,False,Zero-Shot,True,chandelier ceiling light with crystal droplets and chrome metal frame,0.3333333333333333,0.20851441405707477,0.1610535225120186,0.1171291646655074,0.2050076086419835
